Name,XPos,YPos,ZPos
59,-6.99979,10.3888,-0.000621441
60,-9.5037,7.7957,0.00264843
61,-12.4958,2.60083,-0.00316193
62,-11.9977,1.73319,-0.000232839
63,-11.4983,4.33487,-0.00280933
64,-12.4979,0.864827,-0.0006563
65,-8.9997,-8.65755,-0.00279039
66,-10.0013,-6.92876,-0.000967019
67,-11.0008,-5.1977,0.0023726
68,-12.0023,-3.464,0.00181851
69,-2.99658,12.1277,0.00260774
70,-0.999331,12.127,-0.00154593
71,-2.99939,-12.1268,0.00311931
72,-0.998116,-12.1266,0.0026153
73,0.996528,-12.1281,0.00170028
74,0.997554,12.1282,0.00215165
75,2.99457,12.1272,-0.00127496
76,2.99732,-12.1224,0.00160599
77,9.00464,-8.6615,-9.36003e-05
78,10.0016,-6.92926,-0.0031661
79,11.0005,-5.19924,0.000740927
80,11.997,-3.46678,0.00314245
81,11.9976,3.46613,0.00219222
82,11.0052,5.19576,-0.00129525
83,10.0033,6.92814,0.00191307
84,9.00339,8.65662,-0.0011343
85,5.90565,-0.0358297,-0.122315
86,7.00736,8.66802,-0.161393
87,6.00935,6.93749,-0.331408
88,7.00366,1.72892,-0.369905
89,5.1078,1.77982,-0.005099
90,9.01152,1.7341,-0.333048
91,11.009,1.73377,-0.164244
92,10.011,-0.000662437,-0.276306
93,4.02002,3.55243,-0.119245
94,5.00665,5.20764,-0.387729
95,8.01344,3.46967,-0.357837
96,7.0111,5.20286,-0.357966
97,9.01247,5.20434,-0.235133
98,1.83139,-0.881979,2.24277
99,0.487463,-1.15829,2.59735
100,6.99742,-1.72818,-0.342096
101,4.93193,-1.74791,0.057347
102,3.94773,-3.45751,0.0463736
103,4.99772,-5.19655,-0.356933
104,2.98918,-5.1517,-0.145757
105,11.0105,-1.73421,-0.165867
106,9.00976,-1.73613,-0.334104
107,6.00818,-6.93633,-0.34057
108,7.00613,-8.66778,-0.164863
109,5.00596,-8.67155,-0.281545
110,0.000763047,10.408,-0.243948
111,-0.999921,8.67129,-0.35095
112,7.01033,-5.20513,-0.359254
113,8.01089,-3.47055,-0.355578
114,9.01358,-5.20404,-0.243159
115,-0.650312,-2.45821,1.96963
116,1.99332,-6.91808,-0.330574
117,1.07586,-5.05585,0.171247
118,-0.918006,-5.12533,0.0979782
119,-1.99429,-6.91982,-0.348162
120,-2.98275,-5.17525,-0.243608
121,4.00304,-10.4021,-0.166843
122,3.0049,-8.67127,-0.34082
123,1.00137,8.6705,-0.347651
124,5.00653,8.67096,-0.273628
125,-3.00297,-8.67106,-0.334689
126,-4.00366,-10.4026,-0.1632
127,-5.00613,-8.67044,-0.274901
128,4.00205,10.4029,-0.16449
129,3.00329,8.67245,-0.330966
130,-0.99983,-8.673,-0.355124
131,1.0013,-8.67252,-0.356103
132,-0.000549259,-10.4087,-0.24539
133,-2.17023,-1.39566,1.83154
134,-7.00125,-1.73179,-0.338852
135,-5.0224,-1.76799,-0.038398
136,-4.17381,-3.4588,-0.157787
137,-5.00507,-5.20346,-0.384127
138,-11.0094,-1.73301,-0.164791
139,-9.01116,-1.73559,-0.335228
140,-3.00378,8.67108,-0.337341
141,-4.00349,10.4013,-0.165371
142,-6.00926,-6.93839,-0.331499
143,-7.00628,-8.66716,-0.163403
144,2.94996,5.15263,-0.228948
145,1.99557,6.91891,-0.331722
146,-7.01168,-5.20397,-0.352828
147,-8.0111,-3.46925,-0.351873
148,-9.01244,-5.20445,-0.239253
149,-0.624092,0.128745,2.80618
150,-0.896099,1.13879,2.56639
151,-2.64053,0.0804652,1.91083
152,-4.3194,0.598181,0.637958
153,-4.93005,1.05225,0.224798
154,-3.9181,1.59983,0.754719
155,-7.03875,-0.00430675,-0.312766
156,-7.52847,0.867317,-0.349589
157,-6.62947,0.875015,-0.27055
158,-5.85262,1.64107,-0.167721
159,-6.48413,2.57011,-0.320377
160,-5.49419,2.61231,-0.184894
161,-3.24473,3.64916,0.179373
162,-3.44884,4.413,-0.12152
163,-2.32885,4.32817,0.117144
164,-4.98575,3.45151,-0.208426
165,-5.50092,4.33113,-0.342319
166,-4.49486,4.34257,-0.261168
167,-3.98598,5.19701,-0.299467
168,-4.50471,6.06933,-0.372652
169,-3.49294,6.05361,-0.336962
170,-3.61076,2.67057,0.44898
171,-4.42255,2.52485,0.136791
172,-9.01166,8.84992e-06,-0.342605
173,-9.51301,0.867714,-0.315988
174,-8.51234,0.86829,-0.358009
175,-11.0101,0.000499821,-0.171542
176,-11.5034,0.866986,-0.106154
177,-10.5125,0.867634,-0.232304
178,-10.0123,1.73447,-0.273978
179,-10.5113,2.60099,-0.213759
180,-9.51291,2.602,-0.299398
181,1.02104,5.10816,-0.0706712
182,-11.0056,3.46813,-0.126374
183,-0.940147,5.17226,0.0390992
184,-10.5088,4.33577,-0.136195
185,-11.5022,2.60136,-0.0963847
186,-1.99653,6.9247,-0.345857
187,-5.0069,6.93915,-0.366148
188,-5.50866,7.80456,-0.315832
189,-4.50649,7.80415,-0.345883
190,-7.01093,6.93817,-0.298021
191,-7.50858,7.80251,-0.210681
192,-6.50855,7.80485,-0.271565
193,-6.00722,8.67138,-0.229679
194,-6.50309,9.52793,-0.103843
195,-5.50664,9.53585,-0.16935
196,-9.01183,6.93487,-0.13374
197,-8.50715,7.79897,-0.123286
198,-9.01455,5.2036,-0.244857
199,-8.01198,3.46871,-0.356956
200,-8.00286,8.66172,-0.0932245
201,-7.0105,5.20397,-0.359904
202,-5.50799,6.07274,-0.375943
203,-6.5085,4.3361,-0.372566
204,-6.00766,5.20436,-0.376792
205,-6.50945,6.07193,-0.35449
206,-7.51092,6.07081,-0.311438
207,-7.50684,2.6004,-0.36568
208,-7.00675,3.46575,-0.367988
209,-8.00654,1.73382,-0.364179
210,-8.51136,2.60161,-0.350935
211,-9.01319,3.46905,-0.311663
212,-8.51312,6.07144,-0.242092
213,-9.51025,6.06797,-0.138337
214,-9.51349,4.33768,-0.243248
215,-10.012,5.20259,-0.138484
216,-5.00717,8.67144,-0.27917
217,-8.01334,5.20433,-0.316352
218,-7.51184,4.33602,-0.359907
219,-8.51337,4.3367,-0.31632
220,-1.0378,1.88175,2.189
221,-0.252278,2.46078,1.75806
222,-2.01029,5.44952,-0.193095
223,-1.18025,4.1452,0.468241
224,-3.00048,6.93341,-0.36551
225,-2.49922,6.0555,-0.312063
226,-1.47023,6.03966,-0.261992
227,-0.995868,6.91877,-0.322386
228,-0.486558,6.02594,-0.192713
229,1.55841,4.36464,0.0313275
230,1.94139,5.08554,-0.139795
231,2.40721,4.17094,-0.00595525
232,0.49816,6.01825,-0.200881
233,0.997946,6.91793,-0.314587
234,1.47913,6.00497,-0.232676
235,2.46467,6.01374,-0.281085
236,2.99625,6.92943,-0.355261
237,3.49224,6.06455,-0.342865
238,0.704737,4.32039,0.199934
239,-0.287298,4.36635,0.350108
240,0.0751996,5.16845,0.00254386
241,-4.00638,8.67109,-0.315136
242,-3.50417,7.80492,-0.362364
243,-5.00036,10.3937,-0.105401
244,-4.50589,9.53665,-0.23058
245,-3.5042,9.53785,-0.272115
246,-3.0025,10.4049,-0.212131
247,-2.50372,9.53976,-0.297181
248,-7.0056,8.66788,-0.163638
249,-2.49966,11.2686,-0.124343
250,-6.00968,6.93801,-0.340515
251,-1.50111,11.27,-0.135391
252,-3.4967,11.2619,-0.0947704
253,-9.01067,1.73523,-0.33866
254,-11.0095,1.73384,-0.166698
255,3.50268,7.80539,-0.353726
256,4.00482,8.67212,-0.308731
257,4.50516,7.80498,-0.337237
258,2.50165,9.53988,-0.29392
259,3.00263,10.4043,-0.211299
260,3.50345,9.53842,-0.268757
261,4.5043,9.53775,-0.227954
262,4.99981,10.3956,-0.105289
263,5.50395,9.5358,-0.168749
264,1.49843,11.2702,-0.134714
265,-10.0126,0.000760244,-0.280358
266,2.49946,11.2668,-0.125234
267,-2.81946,5.1217,-0.176992
268,-5.003,5.20217,-0.360729
269,3.49849,11.2644,-0.0949939
270,-4.03363,3.54484,-0.032236
271,2.50159,7.80248,-0.357789
272,0.501667,7.79962,-0.354225
273,1.50192,7.79967,-0.35543
274,2.00185,8.67163,-0.342575
275,1.50185,9.53959,-0.306303
276,-1.50062,7.80243,-0.362502
277,-0.499519,7.79929,-0.357012
278,-2.501,7.80395,-0.366377
279,-2.00227,8.67325,-0.34795
280,-1.50123,9.53987,-0.308826
281,1.00187,10.4069,-0.241435
282,0.499886,11.2709,-0.13818
283,-1.00065,10.4085,-0.24219
284,-0.499869,11.2707,-0.138884
285,-4.9176,1.86574,0.099492
286,0.50151,9.54028,-0.311386
287,0.000332281,8.67159,-0.350094
288,-0.500518,9.54132,-0.312301
289,0.727346,1.15586,2.52907
290,2.52616,2.66615,0.699906
291,3.46287,4.33466,-0.176115
292,2.98833,3.38621,0.158083
293,4.50446,6.07187,-0.378219
294,3.99247,5.20225,-0.331193
295,4.50376,4.35004,-0.31795
296,5.50728,4.33696,-0.391633
297,5.00904,3.4725,-0.290506
298,4.78819,0.957181,0.347679
299,5.53432,0.77767,-0.0167401
300,4.9179,-0.133301,0.330422
301,5.51669,2.60142,-0.264337
302,6.50566,2.59616,-0.376185
303,6.00206,1.7132,-0.25692
304,6.48529,0.851269,-0.283462
305,7.50294,0.863539,-0.369028
306,6.95751,-0.00295125,-0.325785
307,4.22861,1.95359,0.355845
308,4.5844,2.68947,-0.0449479
309,5.50647,7.80322,-0.307512
310,5.00758,6.93771,-0.359059
311,6.50096,9.53002,-0.103946
312,6.00758,8.67021,-0.225697
313,6.50817,7.80435,-0.264295
314,7.5102,7.80041,-0.2056
315,7.0097,6.93659,-0.288439
316,-6.98054,1.73203,-0.332297
317,8.50909,7.79611,-0.120635
318,-6.05739,-0.0261263,-0.15454
319,9.00932,6.93165,-0.129267
320,8.00419,8.66069,-0.0932254
321,8.50953,0.866455,-0.358814
322,9.51071,0.866364,-0.309947
323,9.01007,0.000178845,-0.339098
324,9.51283,2.60244,-0.290863
325,10.5109,2.603,-0.207992
326,10.0118,1.73432,-0.26731
327,10.5099,0.867076,-0.228777
328,11.5013,0.86625,-0.10627
329,11.0083,0.000145176,-0.17114
330,10.5081,4.33546,-0.131213
331,11.0059,3.46961,-0.12183
332,-8.01223,-6.93566,-0.22846
333,-10.0129,-3.47122,-0.231383
334,11.5022,2.60129,-0.0942719
335,-6.0066,-3.46629,-0.363293
336,8.01132,1.73424,-0.373622
337,7.01362,3.47025,-0.394521
338,7.51219,2.60165,-0.385801
339,8.51353,2.6021,-0.348448
340,9.01221,3.47095,-0.302572
341,6.01097,5.20564,-0.390338
342,6.51298,4.33763,-0.39673
343,5.51015,6.07218,-0.376811
344,6.51007,6.07014,-0.347993
345,7.50972,6.06901,-0.301041
346,9.51267,4.33776,-0.234053
347,10.0101,5.20135,-0.133695
348,8.5111,6.06952,-0.23275
349,9.5101,6.06777,-0.132643
350,-2.00236,-10.4063,-0.232955
351,8.51208,4.33784,-0.306991
352,7.513,4.33673,-0.361183
353,8.01121,5.20372,-0.306447
354,1.13373,-0.532889,2.60072
355,5.35814,-0.890225,0.0227739
356,4.29447,-1.11757,0.509322
357,7.49759,-0.863904,-0.358551
358,6.43933,-0.862468,-0.260714
359,5.96906,-1.72013,-0.215545
360,6.4958,-2.59387,-0.331742
361,5.47951,-2.58375,-0.196453
362,2.88894,-3.38024,0.460923
363,3.44777,-4.25166,-0.0250294
364,2.57,-4.30345,0.194328
365,4.97911,-3.45418,-0.203941
366,5.49653,-4.32809,-0.343787
367,4.47413,-4.31095,-0.23507
368,3.97756,-5.16511,-0.278949
369,4.50042,-6.06516,-0.367666
370,3.49244,-6.04771,-0.324615
371,3.40053,-2.68147,0.510574
372,3.88949,-1.83441,0.519943
373,4.4485,-2.62759,0.071622
374,9.51113,-0.868128,-0.311121
375,8.5104,-0.867531,-0.356608
376,11.5019,-0.866691,-0.107007
377,10.5117,-0.866774,-0.230021
378,10.0117,-1.73457,-0.270451
379,10.5116,-2.60096,-0.211801
380,9.51165,-2.60267,-0.295573
381,2.00231,-10.4078,-0.236569
382,11.0075,-3.46803,-0.124703
383,10.5094,-4.33619,-0.134685
384,11.5041,-2.6,-0.0955546
385,-0.00461672,-6.90432,-0.308591
386,8.01242,-6.93516,-0.232847
387,5.00833,-6.937,-0.36538
388,5.50775,-7.8049,-0.317111
389,4.50749,-7.80417,-0.347144
390,7.00979,-6.93675,-0.298025
391,7.50838,-7.80264,-0.211327
392,6.50757,-7.8029,-0.272659
393,6.00671,-8.6697,-0.231589
394,6.50228,-9.52776,-0.105526
395,5.50485,-9.53546,-0.171578
396,9.00927,-6.93422,-0.134277
397,10.0134,-3.46941,-0.232814
398,8.50689,-7.79878,-0.123853
399,1.60954,-2.72289,1.49548
400,5.99477,-3.46044,-0.333306
401,8.00529,-8.6619,-0.0939455
402,10.011,3.47049,-0.227351
403,5.50791,-6.06889,-0.374753
404,6.50707,-4.33604,-0.375631
405,6.00692,-5.2028,-0.377415
406,6.51019,-6.07035,-0.353751
407,7.51223,-6.07073,-0.310339
408,7.50818,-2.60048,-0.368371
409,7.0062,-3.46784,-0.371822
410,8.00781,-1.73305,-0.364796
411,8.51045,-2.60299,-0.347846
412,9.01304,-3.46959,-0.308324
413,8.51388,-6.06907,-0.241204
414,9.51109,-6.06826,-0.137438
415,9.51325,-4.33656,-0.241049
416,10.0103,-5.20212,-0.137124
417,8.01097,6.93387,-0.225215
418,8.01161,-5.20423,-0.314723
419,7.51175,-4.33726,-0.359362
420,8.51383,-4.33709,-0.313816
421,-0.129732,-1.9343,2.33416
422,2.05754,-5.26954,-0.0269979
423,3.00265,-6.933,-0.356731
424,2.50281,-6.06048,-0.254988
425,1.46641,-5.99806,-0.173095
426,0.998265,-6.91215,-0.31011
427,0.514316,-5.9904,-0.144242
428,-1.62112,-4.50864,0.222656
429,-2.02853,-5.23434,-0.102787
430,-2.54032,-4.32561,0.00339666
431,-0.514548,-6.00712,-0.164574
432,-0.997521,-6.90994,-0.324268
433,-1.47292,-5.99749,-0.216619
434,-2.48978,-6.05436,-0.297342
435,-2.99992,-6.93298,-0.366511
436,-3.49667,-6.06597,-0.355472
437,-0.226536,-4.37806,0.603471
438,0.611397,-4.47861,0.544564
439,0.0407393,-5.19685,0.128845
440,4.00609,-8.67203,-0.318068
441,3.50518,-7.80509,-0.363015
442,5.00216,-10.3956,-0.105624
443,4.50484,-9.53843,-0.232815
444,3.50416,-9.53788,-0.275322
445,3.00286,-10.4039,-0.214754
446,2.50245,-9.53841,-0.301205
447,2.5,-11.2676,-0.126501
448,6.00816,3.46699,-0.386113
449,1.49933,-11.2708,-0.136539
450,3.49991,-11.2617,-0.0960048
451,2.00176,10.4067,-0.232846
452,-2.00202,10.4062,-0.233975
453,-3.50529,-7.80442,-0.357743
454,-4.00507,-8.67106,-0.310555
455,-4.50709,-7.80482,-0.338528
456,-2.50364,-9.5379,-0.295932
457,-3.00299,-10.4037,-0.210572
458,-3.50526,-9.53861,-0.269396
459,-4.50439,-9.53697,-0.228204
460,-5.00036,-10.3935,-0.104649
461,-5.50449,-9.53349,-0.169257
462,-1.49966,-11.2686,-0.134281
463,1.44717,3.63632,0.340058
464,-2.49885,-11.2673,-0.123565
465,0.000805721,6.91815,-0.310094
466,-8.01283,6.93751,-0.232795
467,-3.49741,-11.262,-0.093051
468,-10.0119,3.4693,-0.235337
469,-2.50212,-7.80301,-0.366854
470,-0.500991,-7.79871,-0.364113
471,-1.50012,-7.79965,-0.367603
472,-2.00084,-8.67077,-0.348812
473,-1.50307,-9.53945,-0.309558
474,1.49994,-7.8007,-0.363638
475,0.498124,-7.79755,-0.361778
476,2.50227,-7.80318,-0.366607
477,2.00275,-8.67134,-0.35207
478,1.50205,-9.54094,-0.312979
479,-1.00216,-10.4073,-0.242292
480,-0.500765,-11.2698,-0.137688
481,1.00054,-10.4084,-0.244424
482,0.498921,-11.2708,-0.138433
483,-0.501553,-9.5418,-0.315365
484,0.00063796,-8.67246,-0.356884
485,0.499911,-9.54148,-0.316586
486,-1.46024,-1.30865,2.33965
487,-5.49638,-0.930859,-0.0505698
488,-4.54338,-0.987021,0.360627
489,-7.50321,-0.867901,-0.349659
490,-6.48571,-0.868605,-0.260034
491,-5.99734,-1.72971,-0.23666
492,-6.5033,-2.5975,-0.34333
493,-5.52351,-2.5953,-0.259268
494,-3.37521,-3.62967,-0.0544156
495,-3.55353,-4.41663,-0.233569
496,-5.03285,-3.46194,-0.30355
497,-5.50755,-4.33596,-0.380674
498,-4.50671,-4.33519,-0.333758
499,-4.00067,-5.20795,-0.345709
500,-4.50495,-6.0711,-0.378719
501,-3.90612,-2.60921,0.250359
502,-4.2217,-1.79848,0.263508
503,-4.64784,-2.57467,-0.0610553
504,-9.51273,-0.867872,-0.314348
505,-8.51096,-0.86729,-0.356488
506,-11.5031,-0.865847,-0.105349
507,-10.5119,-0.866816,-0.231191
508,-10.0122,-1.73434,-0.271379
509,-10.5114,-2.6017,-0.211027
510,-9.51296,-2.60295,-0.295248
511,-6.0011,3.46409,-0.326212
512,-11.0074,-3.46937,-0.124003
513,-10.5083,-4.33623,-0.133366
514,-11.5018,-2.60178,-0.094416
515,-4.00604,-6.93847,-0.370613
516,4.00395,-6.93542,-0.371081
517,-5.00831,-6.93822,-0.358215
518,-5.508,-7.80471,-0.308669
519,-7.01114,-6.93518,-0.290785
520,-7.50958,-7.80091,-0.208159
521,-6.51012,-7.80316,-0.266465
522,-6.00743,-8.66828,-0.227347
523,-6.50084,-9.52736,-0.105186
524,-9.00943,-6.93199,-0.132216
525,8.00168,-0.00106036,-0.367229
526,-8.50675,-7.79859,-0.122867
527,4.00341,6.93844,-0.367672
528,-4.00393,6.93684,-0.373996
529,-8.0023,-8.66195,-0.0943206
530,-8.01324,0.000569884,-0.359936
531,-5.50795,-6.0724,-0.372293
532,-6.51118,-4.33768,-0.379772
533,-6.00975,-5.20574,-0.380186
534,-6.50901,-6.07107,-0.345807
535,-7.51051,-6.06868,-0.303099
536,-7.50794,-2.60229,-0.365993
537,-7.00979,-3.46991,-0.372957
538,-8.0087,-1.73442,-0.361981
539,-8.51057,-2.60192,-0.34635
540,-9.01213,-3.47009,-0.30601
541,-8.51126,-6.06855,-0.236775
542,-9.51083,-6.06637,-0.135472
543,-9.5117,-4.33788,-0.238402
544,-10.0097,-5.20176,-0.135506
545,0.129142,0.737134,2.77643
546,-8.01188,-5.20228,-0.308276
547,-7.51195,-4.33674,-0.35424
548,-8.51272,-4.33668,-0.309215
549,0.796641,-2.15027,2.12347
550,-1.69247,1.05453,2.34266
551,-2.10694,-0.562146,2.31913
552,-2.43284,0.8384,2.00617
553,4.0375,0.336307,1.0092
554,0.311012,-0.149493,2.82616
555,2.55894,-0.428156,1.98616
556,1.9462,-0.109551,2.33506
557,3.20115,0.979424,1.47706
558,-2.98147,-2.17771,0.681416
559,-2.0455,1.62583,1.95724
560,0.693619,-3.55825,1.53053
561,3.46969,-0.350149,1.45645
562,-1.86715,2.34534,1.66206
563,-0.542947,-3.37387,1.31189
564,-3.09852,-0.552369,1.16621
565,-2.14538,-2.04645,1.37155
566,0.436004,2.7219,1.40415
567,1.78461,-4.50782,0.332936
568,-1.38381,-0.431226,2.62265
569,2.21815,-1.48824,1.80298
570,-1.9092,2.97514,1.16043
571,2.44091,-2.498,1.13843
572,2.10049,-3.46927,0.808316
573,-3.0067,1.24994,1.47967
574,-0.980847,-4.2112,0.566712
575,-2.88271,2.06212,1.20587
576,-2.77657,-1.40945,1.23139
577,1.49851,2.21362,1.48879
578,-1.07192,3.20212,1.18975
579,-1.09757,2.53745,1.72273
580,3.08446,0.208085,1.74564
581,-0.513373,-1.03362,2.66606
582,-0.19693,1.60662,2.39881
583,-2.62185,-3.45832,0.229898
584,3.65539,1.74121,0.885972
585,-3.38495,0.588701,1.31795
586,-0.333715,3.41715,1.05831
587,-2.68506,2.77098,0.909393
588,0.0498569,-2.86776,1.83488
589,-0.866711,-1.839,2.31673
590,-1.52376,-2.00068,1.88494
591,-5.19399,-0.0140281,0.142917
592,3.30638,-1.08191,1.29079
593,0.966722,0.317406,2.7145
594,2.3977,1.46289,1.72222
595,-3.74411,-0.101541,1.01723
596,1.64747,-2.02419,1.83553
597,-1.28525,-2.65946,1.52198
598,4.10456,1.08397,0.788458
599,1.24628,-4.06769,0.796632
600,3.0922,-1.98874,0.989267
601,-3.16687,-2.87906,0.293012
602,4.17366,-0.420513,0.835714
603,-3.91949,-0.87143,0.879859
604,3.52142,2.65138,0.346187
605,-2.23899,-2.74438,0.78149
606,2.44551,0.546301,2.06135
607,0.402883,3.55936,0.777329
608,1.71047,0.692645,2.39902
609,-1.95861,-3.78388,0.417155
610,0.554658,1.99365,1.96043
611,-5.76307,0.784453,-0.0872324
612,0.115046,-3.89245,1.10886
613,-1.88975,3.79993,0.517307
614,3.04159,2.13832,1.21494
615,-1.70079,0.352612,2.48742
616,0.956887,3.06177,0.952491
617,1.40091,-3.45041,1.30023
618,2.19517,3.31373,0.358907
619,1.27986,-1.4642,2.27374
620,-1.38078,-3.50149,0.862689
621,-4.49013,-0.202102,0.526226
622,0.883465,-2.86145,1.78489
623,1.72522,2.82929,0.852459
624,-2.58012,3.49053,0.510317
625,1.60449,1.38744,2.02537
626,-3.52777,-1.56395,0.72311
627,-2.57221,-0.729871,1.71822
628,-1.68815,4.80998,0.0844254
629,2.23692,2.06908,1.19796
