Name,XPos,YPos,ZPos
188,-9.65082,2.83215,-3.36564
189,-10.0126,3.7673,-2.75421
190,-9.2942,6.50455,-1.913
191,-9.95035,6.29808,-0.995312
192,-10.3105,4.61856,-1.9394
193,-10.4528,5.39232,-1.01293
194,-5.57457,9.46391,-2.43735
195,-9.04233,5.72949,-2.78657
196,-8.66561,4.87584,-3.49264
197,-9.56185,4.73891,-2.79555
198,0.663829,-0.223348,2.02697
199,-2.5564,4.93694,-4.34288
200,-3.61497,7.84879,-4.13896
201,-2.86263,6.92653,-4.38536
202,-2.17586,6.01269,-4.41958
203,-1.3437,8.08702,-4.255
204,1.1576,4.77948,-4.38535
205,1.48824,3.08553,-4.15944
206,-0.417273,6.45045,-4.45204
207,0.220147,7.1817,-4.42943
208,1.36119,5.90193,-4.46852
209,2.77841,7.7174,-4.24981
210,3.07697,6.62607,-4.41652
211,-4.57182,9.62276,-2.81626
212,-4.10625,8.8241,-3.60538
213,-5.14653,10.7423,-0.789343
214,-4.96772,10.2258,-1.83805
215,-3.9332,10.3864,-2.25331
216,-3.24176,11.0604,-1.64043
217,-2.85247,10.4941,-2.55458
218,-7.41043,9.12794,-1.20974
219,-2.60341,11.649,-0.896097
220,-6.91144,7.8043,-3.13371
221,-1.58839,11.712,-0.980374
222,-3.63752,11.5081,-0.713765
223,-10.1719,1.84678,-3.10971
224,-11.5824,1.80474,-1.16706
225,3.75128,9.05127,-3.49234
226,4.31713,9.65403,-2.81152
227,4.91756,8.79377,-3.26694
228,2.57128,10.497,-2.57481
229,3.04573,11.0482,-1.69221
230,3.6361,10.3453,-2.37442
231,4.66316,10.2865,-1.87479
232,5.16139,10.6754,-0.836628
233,5.99386,10.0546,-1.03995
234,1.49163,11.7178,-0.950874
235,-11.0292,-0.103168,-2.28554
236,2.49516,11.6419,-0.908455
237,-4.85673,4.11311,-4.41388
238,3.57804,11.4811,-0.76416
239,2.62591,8.85152,-3.84011
240,0.376148,9.05767,-3.93783
241,1.49299,8.9954,-3.90089
242,2.07849,9.79752,-3.33369
243,1.50989,10.5969,-2.68648
244,-1.90676,8.93815,-3.91632
245,-0.767004,9.02634,-3.94998
246,-3.04245,8.86666,-3.80208
247,-2.41891,9.77952,-3.33519
248,-1.78073,10.5637,-2.72829
249,0.971757,11.2532,-1.88564
250,0.472323,11.7476,-0.98039
251,-1.16024,11.2359,-1.92797
252,-0.562661,11.7433,-0.999117
253,0.406407,10.6416,-2.75176
254,-0.175565,9.87502,-3.46226
255,-0.693289,10.6259,-2.77517
256,1.38251,1.36386,-2.79831
257,4.89302,7.08374,-4.0864
258,3.18548,5.55099,-4.44507
259,4.14543,5.02254,-4.40059
260,5.28023,4.89493,-4.33832
261,4.66063,4.00331,-4.33995
262,5.0592,3.17801,-4.28576
263,7.33481,3.07195,-4.12228
264,4.53393,1.63351,-4.1585
265,8.57219,1.17943,-3.88951
266,8.11588,0.198867,-4.04471
267,3.92748,3.13217,-4.23252
268,6.02698,8.63821,-2.82931
269,5.62204,7.88939,-3.54165
270,6.74067,9.76507,-0.826175
271,6.30609,9.34497,-1.88069
272,6.97226,8.44416,-2.35192
273,7.90387,8.34548,-1.60468
274,7.68652,7.64673,-2.48357
275,-8.28256,1.71781,-4.26168
276,8.78117,8.06758,-0.86861
277,-7.28632,-0.447306,-4.53895
278,9.34973,7.20181,-0.947
279,8.20383,8.8921,-0.645953
280,9.66299,1.0619,-3.36639
281,10.5463,1.02564,-2.64089
282,10.1525,0.107704,-3.04173
283,10.3826,2.9352,-2.46529
284,11.1151,2.79803,-1.59784
285,10.8893,1.96927,-2.12162
286,11.2639,0.964502,-1.74368
287,11.8363,0.887771,-0.756554
288,11.6172,0.0487978,-1.15668
289,10.8788,4.54718,-0.934735
290,11.3395,3.61137,-0.872972
291,-8.62397,-7.50289,-1.81394
292,-10.7661,-3.83932,-1.81436
293,11.767,2.6295,-0.673423
294,-6.95443,-4.13367,-4.2943
295,8.72634,2.30464,-3.75507
296,7.97551,4.05289,-3.82791
297,8.42697,3.11821,-3.78615
298,9.49401,2.96577,-3.22447
299,9.90121,3.88795,-2.62314
300,5.96139,5.87879,-4.1254
301,7.4409,4.98289,-3.85831
302,5.99673,6.97656,-3.80665
303,6.84606,6.55102,-3.63265
304,8.33536,6.71411,-2.61467
305,10.2088,4.72065,-1.85012
306,10.398,5.42866,-0.969251
307,9.17592,6.53544,-1.86005
308,9.89347,6.31944,-0.960045
309,-2.06686,-11.1928,-1.78305
310,9.40476,4.8567,-2.68039
311,8.46536,4.97126,-3.35397
312,8.86781,5.80987,-2.68863
313,5.6207,-0.209145,-4.21063
314,8.64513,-0.821054,-3.87975
315,6.57029,-0.534961,-4.23255
316,5.99434,-1.18881,-4.24983
317,7.40614,-2.72676,-4.11776
318,3.41207,-2.02242,-4.0468
319,6.01011,-3.73083,-4.27043
320,6.35424,-4.80621,-4.13248
321,5.1776,-3.05223,-4.29687
322,4.76454,-5.92159,-4.2224
323,5.30218,-6.89346,-3.92862
324,4.2466,-6.98323,-4.09494
325,10.5523,-0.856746,-2.64412
326,9.66879,-0.841915,-3.37023
327,11.8392,-0.878006,-0.750525
328,11.2689,-0.870022,-1.74181
329,10.8885,-1.81692,-2.14508
330,11.1339,-2.73947,-1.58471
331,10.4069,-2.80356,-2.46519
332,2.16253,-11.1022,-1.81624
333,11.3379,-3.60883,-0.870217
334,10.8897,-4.48282,-0.956815
335,11.7697,-2.62962,-0.669621
336,0.805521,-6.14452,-4.28781
337,8.63724,-7.31319,-1.79208
338,5.79278,-7.78925,-3.4134
339,6.19635,-8.59081,-2.67711
340,5.18684,-8.70548,-3.0951
341,7.75746,-7.52057,-2.46553
342,7.99203,-8.22957,-1.59936
343,7.16522,-8.4419,-2.13635
344,6.5057,-9.26414,-1.74807
345,6.69588,-9.80822,-0.760276
346,5.86322,-10.0265,-1.18777
347,9.37929,-7.13918,-0.939429
348,10.6777,-3.6937,-1.80019
349,8.80991,-7.99263,-0.88849
350,1.66832,-2.3306,-0.450747
351,6.94044,-3.81851,-4.12786
352,8.16069,-8.88217,-0.675468
353,10.6662,3.80355,-1.77721
354,6.40101,-6.84213,-3.61578
355,7.45744,-4.79454,-3.83122
356,6.93451,-5.80958,-3.76662
357,7.40023,-6.72202,-3.20216
358,8.36994,-6.56658,-2.61613
359,8.53886,-2.78907,-3.76407
360,7.9713,-3.76609,-3.839
361,9.12749,-1.8213,-3.60629
362,9.53905,-2.81201,-3.20999
363,9.90963,-3.73562,-2.64647
364,9.20743,-6.44245,-1.84724
365,9.90846,-6.26969,-0.959181
366,10.2214,-4.60916,-1.87622
367,10.4144,-5.38012,-0.9647
368,8.5883,7.44464,-1.77189
369,8.92643,-5.63639,-2.67319
370,8.49751,-4.72997,-3.36003
371,9.42733,-4.68904,-2.69542
372,1.90808,-1.11681,-3.3291
373,3.58464,-7.90076,-3.92794
374,3.12241,-5.87424,-4.3023
375,1.96708,-3.74456,-4.02279
376,1.52444,-7.04147,-4.26255
377,1.63887,-5.90374,-4.28246
378,-0.756189,-2.40162,-2.14236
379,-1.14853,-8.08906,-4.16808
380,-1.68248,-7.22227,-4.31075
381,-2.82517,-7.18166,-4.28764
382,-3.42862,-8.11131,-4.00562
383,-4.02882,-7.18873,-4.18784
384,4.54809,-9.55772,-2.67843
385,4.09152,-8.78761,-3.41364
386,5.16944,-10.6903,-0.758249
387,4.89113,-10.2008,-1.75367
388,3.90165,-10.342,-2.15411
389,3.20644,-11.024,-1.58602
390,2.80753,-10.4259,-2.47541
391,2.5449,-11.6291,-0.875999
392,6.88028,4.03172,-4.15645
393,1.56443,-11.6831,-0.961341
394,3.61475,-11.5053,-0.678085
395,2.01755,11.1704,-1.83449
396,-2.21271,11.1603,-1.85343
397,-3.96366,-8.97275,-3.47685
398,-4.425,-9.7051,-2.72932
399,-5.06242,-8.86861,-3.17715
400,-2.69751,-10.5502,-2.4786
401,-3.15564,-11.0969,-1.58469
402,-3.79501,-10.4651,-2.16847
403,-4.82236,-10.2858,-1.79367
404,-5.13317,-10.7275,-0.78559
405,-5.79927,-10.0957,-1.23026
406,-1.49407,-11.715,-0.942149
407,-2.56251,-11.6548,-0.873937
408,-0.218127,8.13889,-4.2704
409,-8.72929,7.38567,-1.83694
410,-3.60992,-11.5457,-0.659047
411,-10.7392,3.6867,-1.87478
412,-2.81969,-9.02605,-3.68875
413,-0.526377,-8.99593,-3.85431
414,-1.66867,-9.02961,-3.80982
415,-2.19204,-9.8661,-3.23235
416,-1.56497,-10.6067,-2.62722
417,1.83691,-8.83921,-3.78616
418,0.66966,-8.85753,-3.87244
419,2.97109,-8.82205,-3.64036
420,2.34623,-9.69587,-3.22524
421,1.72002,-10.4758,-2.66466
422,-1.00152,-11.2368,-1.85686
423,-0.484686,-11.7352,-0.960563
424,1.11894,-11.1807,-1.88711
425,0.539365,-11.7245,-0.968031
426,-0.462605,-10.6071,-2.69148
427,0.0880493,-9.80501,-3.38118
428,0.637986,-10.5529,-2.71323
429,-8.85209,-1.1594,-4.10503
430,-6.70975,-1.35022,-4.57301
431,-6.12245,-2.2139,-4.55688
432,-7.66179,-3.15079,-4.29418
433,-3.59018,-2.76502,-4.31274
434,-0.187023,-1.81646,-2.47161
435,-3.9511,-3.73104,-4.37248
436,-6.50332,-5.18077,-4.20468
437,-3.21659,-4.09619,-4.30242
438,-3.56024,-5.41621,-4.3698
439,-5.15126,-7.01428,-4.05497
440,-10.66,-1.09077,-2.72858
441,-9.83265,-1.12732,-3.5173
442,-11.8531,-0.915352,-0.783535
443,-11.3226,-0.999802,-1.79321
444,-10.9883,-1.98904,-2.17957
445,-11.211,-2.83681,-1.60518
446,-10.5318,-2.98303,-2.51358
447,-6.36595,3.32633,-4.46071
448,-11.3928,-3.61872,-0.888492
449,-10.9217,-4.57949,-0.956538
450,-11.8147,-2.64511,-0.663822
451,-4.56997,-8.05323,-3.81006
452,4.70841,-7.87377,-3.71743
453,-5.67279,-7.96445,-3.52048
454,-6.11437,-8.75727,-2.74268
455,-7.74888,-7.7059,-2.52172
456,-7.99673,-8.34974,-1.61635
457,-7.10617,-8.5944,-2.19705
458,-6.44868,-9.37031,-1.79502
459,-6.69848,-9.83657,-0.781046
460,-9.3704,-7.23006,-0.983396
461,9.19166,0.159203,-3.65988
462,-8.82294,-8.07895,-0.874254
463,3.85575,7.33503,-4.21723
464,-4.76852,7.94143,-3.90578
465,-8.17559,-8.91328,-0.690711
466,-9.35174,-0.153708,-3.87529
467,-6.32119,-7.04525,-3.72691
468,-7.54288,-5.10032,-3.933
469,-6.97064,-6.08716,-3.85157
470,-7.38852,-6.9437,-3.29446
471,-8.35538,-6.81595,-2.68796
472,-8.73525,-3.14957,-3.89971
473,-8.12229,-4.11463,-3.95808
474,-9.29595,-2.1401,-3.77145
475,-9.70472,-3.09438,-3.29552
476,-10.0324,-3.99882,-2.67703
477,-9.20217,-6.60759,-1.92794
478,-9.92249,-6.35349,-0.987958
479,-10.292,-4.78564,-1.8887
480,-10.4389,-5.46696,-0.981891
481,-0.05779,-0.16449,2.38057
482,-8.95635,-5.8625,-2.76002
483,-8.57686,-5.03235,-3.44906
484,-9.51662,-4.94744,-2.7382
485,-0.891672,-1.09822,1.63834
486,0.30624,0.418695,1.72129
487,2.43491,-1.41583,-0.579154
488,1.29436,-1.66442,1.19232
489,-2.26646,-0.334711,0.812429
490,1.21769,2.26378,-0.736892
491,2.4177,-1.26181,-1.37491
492,-2.33133,1.22112,-1.02813
493,-1.28915,-1.64901,1.22884
494,-1.13748,0.654249,1.37384
495,2.80744,-0.0574459,-1.11694
496,-0.93518,-0.32187,1.94738
497,2.38178,1.16128,-1.07892
498,2.32836,-0.422956,-1.92975
499,-2.59503,0.16198,-1.69418
500,0.609642,1.84419,-2.15464
501,-0.588101,1.77177,-1.96103
502,0.628891,-2.88648,-0.597911
503,1.64206,1.74595,-1.64524
504,-1.35641,1.90374,-1.33094
505,-2.04208,-1.49673,-2.25983
506,1.61686,-1.5655,-2.67433
507,7.38822,1.14115,-4.16164
508,-4.90081,-1.56368,-4.47145
509,-4.36204,3.09333,-4.26136
510,-0.629778,1.96017,0.622109
511,-4.85073,2.41176,-4.2749
512,0.860521,8.11397,-4.26286
513,0.134147,-5.22273,-4.20122
514,9.37241,1.87199,-3.47501
515,6.39604,0.448975,-4.22333
516,-4.29299,-0.847553,-4.34613
517,-0.0657222,-8.03334,-4.16887
518,-0.445588,0.233027,1.79991
519,0.758457,-7.76415,-4.19578
520,4.5644,-4.72622,-4.31392
521,-0.849188,7.25213,-4.40886
522,-1.28887,-0.580699,-2.86051
523,-5.43012,-3.09304,-4.49939
524,-1.73302,5.07647,-4.35171
525,2.35803,-6.62515,-4.27554
526,1.88504,7.97894,-4.24878
527,6.68082,2.12769,-4.22186
528,6.20109,3.11808,-4.26549
529,-6.55348,5.07334,-4.31858
530,-1.98366,-6.40978,-4.35083
531,-5.92128,9.8048,-1.69317
532,5.39448,-5.09363,-4.24511
533,0.814057,2.26559,-1.45357
534,-4.34723,-2.36318,-4.41589
535,-5.97904,6.05994,-4.25103
536,-3.39582,4.71105,-4.3543
537,-5.78374,-4.46098,-4.39772
538,2.04282,6.862,-4.43724
539,5.74709,3.99674,-4.30675
540,5.45783,9.98599,-1.6996
541,-4.01029,3.88476,-4.31022
542,-4.71696,-5.0434,-4.38742
543,-7.06888,4.12619,-4.33835
544,3.18053,-6.96115,-4.204
545,-0.492277,-4.26451,-4.07173
546,-2.8977,-4.855,-4.31809
547,6.28713,-2.90881,-4.26815
548,-5.39949,7.01189,-4.11973
549,6.35081,4.87423,-4.18666
550,5.32239,-4.18666,-4.30308
551,4.11686,8.33111,-3.80886
552,-0.127146,-6.09709,-4.29277
553,-6.56727,2.33382,-4.47566
554,6.45768,-2.10347,-4.25881
555,6.88859,5.6796,-3.89709
556,2.31664,5.96264,-4.4673
557,7.07502,-1.56096,-4.21046
558,0.990085,-5.1499,-4.20017
559,-7.48087,3.12559,-4.35008
560,-1.91071,7.10412,-4.39755
561,7.49646,6.9204,-3.11323
562,5.38135,0.81921,-4.19753
563,3.16715,-4.79863,-4.28072
564,-5.4166,5.0909,-4.44154
565,4.1033,6.22964,-4.37463
566,-4.15523,0.900327,-4.13067
567,1.50103,-8.09988,-4.07914
568,-1.3287,6.46201,-4.43549
569,-5.89667,0.443487,-4.4669
570,7.61592,-0.749208,-4.14716
571,-3.04729,5.79839,-4.41883
572,-7.76996,-1.22282,-4.45431
573,-4.3638,-6.12953,-4.32781
574,5.22747,6.33943,-4.19543
575,-4.50072,7.13177,-4.2351
576,-5.13401,-0.774339,-4.45398
577,4.32609,-3.60826,-4.27785
578,-6.70559,0.13611,-4.54892
579,2.397,-5.48219,-4.28362
580,3.65109,-4.0791,-4.25724
581,-3.78131,6.66895,-4.37899
582,-7.14865,-2.18183,-4.50126
583,-3.6042,-6.4471,-4.33669
584,5.67194,1.58908,-4.22233
585,-5.1318,-5.93519,-4.28563
586,4.79514,7.86543,-3.83754
587,-6.57347,-3.07201,-4.48317
588,-5.60219,-5.2608,-4.32654
589,-7.16436,1.65859,-4.48577
590,-2.90597,-3.28967,-4.22812
591,4.61157,-2.09541,-4.22931
592,-5.93371,4.19962,-4.45638
593,-6.14545,-0.526256,-4.5501
594,-3.96053,2.10004,-4.11631
595,-4.91363,-3.99094,-4.43752
596,1.94781,1.77854,-0.743676
597,-1.51745,-5.50034,-4.28682
598,3.29739,8.30278,-3.98729
599,0.506234,6.20287,-4.46573
600,-1.03587,-6.27908,-4.32511
601,3.0876,4.58821,-4.38358
602,5.51921,-2.08838,-4.27367
603,-2.53841,0.059431,-4.00093
604,-5.17311,0.0275529,-4.39058
605,4.45107,2.45274,-4.18595
606,-6.01221,-3.67385,-4.46017
607,4.34362,-0.777452,-4.164
608,0.426387,5.24507,-4.41723
609,7.21635,0.168811,-4.19046
610,3.83189,4.14419,-4.34683
611,-0.61022,-7.11621,-4.30934
612,0.382449,-6.98861,-4.29392
613,-2.80901,-6.23526,-4.35983
614,3.92939,-6.1894,-4.25837
615,-5.78813,-1.36569,-4.55203
616,-0.99392,2.39615,-0.805931
617,-6.83918,0.903153,-4.52197
618,7.06484,9.01221,-1.6237
619,-3.50056,2.87496,-4.14164
620,-0.692256,4.81873,-4.35098
621,1.9124,-0.852084,-2.49269
622,-0.0406323,2.10793,-3.82864
623,-3.32649,-1.82813,-4.2424
624,-1.43844,-3.7609,-4.07629
625,-0.688198,-5.25346,-4.22473
626,-3.5103,1.46999,-4.03115
627,-4.06441,-1.59223,-4.35776
628,-0.448715,-2.05541,1.04951
629,-2.48134,4.07375,-4.24572
630,1.75894,-4.85561,-4.19654
631,2.96962,2.85619,-4.12915
632,-0.317521,5.59764,-4.42408
633,-1.03321,-2.90744,-0.720912
634,-2.06452,-4.73449,-4.24439
635,2.87338,-3.70394,-4.12807
636,-4.55981,-3.16322,-4.43616
637,3.42489,2.09159,-3.95207
638,5.49145,2.37683,-4.24757
639,-0.221386,0.739312,-2.99922
640,-4.64303,1.57234,-4.20636
641,2.71366,0.709704,-3.8204
642,4.7524,-0.0408027,-4.17218
643,-3.21111,3.69345,-4.22182
644,2.25405,0.32596,0.549715
645,4.04234,-1.506,-4.14988
646,-1.63518,4.26304,-4.2711
647,-4.2843,-0.0320256,-4.28322
648,1.98386,0.32953,-2.40517
649,-1.91504,-2.99322,-4.04888
650,1.37052,1.45839,-3.61632
651,-5.03174,0.833429,-4.29932
652,-3.48889,-0.0260204,-4.21195
653,4.13391,-2.76527,-4.19974
654,-0.319755,1.00565,1.44661
655,-0.0643817,-3.00554,-0.904728
656,-0.482545,-0.870433,2.31786
657,0.310154,1.3472,-3.02882
658,-1.15044,5.65542,-4.40798
659,-1.28961,2.88445,-4.10697
660,-1.75091,-0.866436,1.11413
661,-2.48551,-1.15451,-4.03542
662,-2.26439,-3.93698,-4.19
663,-0.435095,0.03099,-3.44274
664,1.14467,-2.22541,0.678065
665,-0.886901,-3.20072,-3.91706
666,2.59333,0.577702,-0.270448
667,-0.977338,-0.703656,-3.65657
668,-0.703549,-1.52647,-3.59749
669,5.08344,-1.13454,-4.21784
670,1.88939,1.05591,-2.10323
671,2.44901,-4.40676,-4.1888
672,2.46138,-0.671491,0.286583
673,2.56251,-1.14103,-3.79811
674,-2.8128,0.524309,-0.632872
675,0.372332,-4.40997,-4.07233
676,-0.891888,3.87603,-4.24449
677,3.29983,-2.97242,-4.08001
678,0.650527,2.32166,0.120805
679,0.0746512,-1.98306,-3.39555
680,-2.05435,2.31596,-4.03386
681,1.96537,-0.326224,-3.11588
682,2.74003,-0.764154,-0.880258
683,-2.54175,-1.72239,-1.25743
684,-0.323326,3.24308,-4.15857
685,-5.74586,2.65926,-4.42059
686,-0.200639,-1.46663,1.77657
687,1.24133,-4.21821,-4.06054
688,0.657835,3.77921,-4.24938
689,-1.97357,-2.48829,-0.0759542
690,1.46804,3.97494,-4.29
691,2.31597,2.39826,-4.02831
692,-1.1432,-2.79483,-1.494
693,1.80689,-1.90529,-3.39957
694,1.89336,-0.406971,1.2108
695,-2.82893,1.96291,-4.0235
696,-0.0557664,-1.10311,-3.31734
697,-2.64347,3.00665,-4.1186
698,1.23269,-2.38484,-3.22952
699,-3.39119,0.700663,-3.96223
700,2.50056,-2.01076,-3.80152
701,1.3675,1.93886,0.0293043
702,-1.45044,1.7656,-3.93313
703,-0.794723,2.24446,-3.96873
704,1.07298,-2.11054,-2.3523
705,3.34575,-0.980616,-4.05017
706,-2.72313,1.11254,-3.96624
707,-1.90196,-2.01945,0.657763
708,0.994186,1.5381,0.756296
709,-1.39924,0.627412,-2.73703
710,-0.120534,-3.50071,-3.89599
711,0.380061,2.82428,-4.07147
712,1.61985,0.704654,1.03916
713,0.37872,-0.59934,-2.81642
714,-0.235433,2.30788,-1.42464
715,-1.89382,3.43981,-4.17213
716,2.03984,-1.96901,-1.04336
717,6.43145,1.27147,-4.2235
718,3.48883,1.31663,-3.98898
719,3.77057,-0.192429,-4.12047
720,-1.16905,2.064,0.0397958
721,-2.51466,-1.85952,-0.0925313
722,-1.7486,-2.27869,-1.88275
723,3.1213,3.65125,-4.27954
724,1.29902,-2.61589,-1.04549
725,-0.359497,-2.80773,0.0986912
726,0.693209,-3.62522,-3.88879
727,-1.27743,-4.56322,-4.16635
728,-2.62253,0.36606,0.470415
729,2.35976,1.52074,-3.60963
730,2.16834,-2.85059,-3.8406
731,3.8747,10.7996,-1.63332
732,-1.94616,1.11857,-3.9222
733,-1.09141,1.17251,-2.42246
