Name,XPos,YPos,ZPos
1,1.0254,-1.6828,4.9776
2,3.0286,-2.55,4.1796
3,-1.17,-2.1377,4.5335
4,1.2137,0.59563,5.0948
5,-2.3594,-0.11429,4.6575
6,4.4084,-0.66714,3.7718
7,-0.7521,1.569,4.8824
8,-4.3504,0.30248,3.5492
9,-0.89621,3.7047,4.0833
10,3.1739,1.34,4.1951
11,3.2648,3.4279,3.4347
12,1.1426,4.7338,3.4442
